CustomerID,Recency,Frequency,Monetary,Frequency_log,Monetary_log,Cluster,Segment_Name
15808,306,21,17180.25,3.091042453358316,9.751573951913556,1,Higher-Value Customers
15809,36,7,1274.44,2.0794415416798357,7.15104649609911,1,Higher-Value Customers
15810,79,8,2999.04,2.1972245773362196,8.006380900894692,1,Higher-Value Customers
15811,22,7,3486.15,2.0794415416798357,8.156840062670438,1,Higher-Value Customers
15812,107,12,5201.47,2.5649493574615367,8.55688879179273,1,Higher-Value Customers
15813,208,2,1303.91,1.0986122886681098,7.173889351861322,0,Lower-Value Customers
15814,17,6,2634.44,1.9459101490553132,7.876805429957567,1,Higher-Value Customers
15815,64,5,2100.6,1.791759469228055,7.65045423837133,1,Higher-Value Customers
15816,542,2,144.15,1.0986122886681098,4.977767690470639,0,Lower-Value Customers
15817,421,3,2766.4,1.3862943611198906,7.925663530235284,0,Lower-Value Customers
15818,588,1,340.5,0.6931471805599453,5.833347679010845,0,Lower-Value Customers
15819,49,10,3934.79,2.3978952727983707,8.277866903090251,1,Higher-Value Customers
15820,320,1,206.98,0.6931471805599453,5.337441921232086,0,Lower-Value Customers
15821,44,2,570.96,1.0986122886681098,6.349069058864647,0,Lower-Value Customers
15822,3,6,1840.06,1.9459101490553132,7.5180967716851645,1,Higher-Value Customers
15823,372,3,3882.17,1.3862943611198906,8.26440710935535,1,Higher-Value Customers
15824,453,2,890.94,1.0986122886681098,6.793398865743655,0,Lower-Value Customers
15825,172,1,532.94,0.6931471805599453,6.2802834730968256,0,Lower-Value Customers
15826,56,4,2598.28,1.6094379124341003,7.862989762582375,1,Higher-Value Customers
15827,73,28,3603.14,3.367295829986474,8.189838463700722,1,Higher-Value Customers
15828,375,1,1108.82,0.6931471805599453,7.011953118994513,0,Lower-Value Customers
15829,99,2,636.14,1.0986122886681098,6.456989411643809,0,Lower-Value Customers
15830,38,1,576.0,0.6931471805599453,6.3578422665081,0,Lower-Value Customers
15831,58,3,794.64,1.3862943611198906,6.67914682223686,1,Higher-Value Customers
15832,254,1,836.79,0.6931471805599453,6.7307674724187825,0,Lower-Value Customers
15833,738,1,80.4,0.6931471805599453,4.399375273008495,0,Lower-Value Customers
15834,70,7,3764.39,2.0794415416798357,8.23360672052674,1,Higher-Value Customers
15835,44,4,954.09,1.6094379124341003,6.861805576878038,1,Higher-Value Customers
15836,50,1,137.37,0.6931471805599453,4.929931256681293,0,Lower-Value Customers
15837,65,2,777.01,1.0986122886681098,6.656739377566224,0,Lower-Value Customers
15838,11,34,73205.5,3.5553480614894135,11.201039493821318,1,Higher-Value Customers
15839,33,3,1048.49,1.3862943611198906,6.9560596108684605,1,Higher-Value Customers
15840,59,2,355.56,1.0986122886681098,5.876502528638301,0,Lower-Value Customers
15841,73,9,2742.41,2.302585092994046,7.916956951149568,1,Higher-Value Customers
15842,393,2,548.8,1.0986122886681098,6.309554575731145,0,Lower-Value Customers
15843,304,1,118.95,0.6931471805599453,4.787074989285704,0,Lower-Value Customers
15844,46,1,130.74,0.6931471805599453,4.880830283212547,0,Lower-Value Customers
15845,18,11,4426.28,2.4849066497880004,8.395540678981433,1,Higher-Value Customers
15846,385,1,107.01,0.6931471805599453,4.682223815430383,0,Lower-Value Customers
15847,38,5,822.57,1.791759469228055,6.713648549040965,1,Higher-Value Customers
15848,622,1,137.99,0.6931471805599453,4.934401988096667,0,Lower-Value Customers
15850,19,6,1006.75,1.9459101490553132,6.915475401997275,1,Higher-Value Customers
15851,527,1,109.73,0.6931471805599453,4.707094805710017,0,Lower-Value Customers
15852,187,3,257.26,1.3862943611198906,5.553966829418505,0,Lower-Value Customers
15853,52,1,110.8,0.6931471805599453,4.716711560720999,0,Lower-Value Customers
15854,4,21,5578.28,3.091042453358316,8.626815014791914,1,Higher-Value Customers
15855,137,6,1052.72,1.9459101490553132,6.9600820391599045,1,Higher-Value Customers
15856,4,52,32275.95,3.970291913552122,10.382108632170135,1,Higher-Value Customers
15857,19,2,570.48,1.0986122886681098,6.348229486996957,0,Lower-Value Customers
15858,16,13,3552.41,2.6390573296152584,8.175662984803958,1,Higher-Value Customers
15859,432,1,438.46,0.6931471805599453,6.085546700469121,0,Lower-Value Customers
15860,41,17,2361.3,2.8903717578961645,7.767390999699713,1,Higher-Value Customers
15861,12,12,4369.2,2.5649493574615367,8.382564053632766,1,Higher-Value Customers
15862,8,13,2512.29,2.6390573296152584,7.829347930805947,1,Higher-Value Customers
15863,26,5,355.1,1.791759469228055,5.875211590283732,1,Higher-Value Customers
15864,22,7,2180.76,2.0794415416798357,7.687887169509484,1,Higher-Value Customers
15865,41,5,2241.42,1.791759469228055,7.7153109188261455,1,Higher-Value Customers
15866,101,1,211.89,0.6931471805599453,5.3607756003876466,0,Lower-Value Customers
15867,5,31,8923.3,3.4657359027997265,9.09653317219939,1,Higher-Value Customers
15868,583,1,94.53,0.6931471805599453,4.559440334281917,0,Lower-Value Customers
15869,277,3,321.11,1.3862943611198906,5.774893102114154,0,Lower-Value Customers
15870,33,4,857.46,1.6094379124341003,6.755140086357464,1,Higher-Value Customers
15871,437,1,33.1,0.6931471805599453,3.529297384289471,0,Lower-Value Customers
15872,15,4,729.25,1.6094379124341003,6.59338694126785,1,Higher-Value Customers
15873,500,4,313.92,1.6094379124341003,5.752318638316266,0,Lower-Value Customers
15874,64,21,11284.76,3.091042453358316,9.331297033018553,1,Higher-Value Customers
15875,646,1,108.52,0.6931471805599453,4.696107180980193,0,Lower-Value Customers
15876,409,2,1449.14,1.0986122886681098,7.27941538247794,0,Lower-Value Customers
15877,2,2,490.33,1.0986122886681098,6.197115999797643,0,Lower-Value Customers
15878,562,2,330.77,1.0986122886681098,5.804441957755378,0,Lower-Value Customers
15879,404,4,1137.8,1.6094379124341003,7.037730355403882,0,Lower-Value Customers
15880,369,1,329.03,0.6931471805599453,5.799183559419454,0,Lower-Value Customers
15881,312,5,501.39,1.791759469228055,6.2193767104972935,0,Lower-Value Customers
15882,199,8,1124.66,2.1972245773362196,7.026124809283575,1,Higher-Value Customers
15883,2,2,396.48,1.0986122886681098,5.9851446183631625,0,Lower-Value Customers
15884,432,2,244.6,1.0986122886681098,5.503704196272987,0,Lower-Value Customers
15885,93,15,1951.82,2.772588722239781,7.577029760730524,1,Higher-Value Customers
15886,60,4,1052.87,1.6094379124341003,6.960224381835903,1,Higher-Value Customers
15887,407,3,1027.15,1.3862943611198906,6.935516349767528,0,Lower-Value Customers
15888,81,3,429.16,1.3862943611198906,6.064157232501422,0,Lower-Value Customers
15889,157,8,1427.6,2.1972245773362196,7.264450222720872,1,Higher-Value Customers
15890,395,5,535.65,1.791759469228055,6.285346112927534,0,Lower-Value Customers
15891,227,1,511.68,0.6931471805599453,6.239651868861624,0,Lower-Value Customers
15892,669,1,128.2,0.6931471805599453,4.861361591348501,0,Lower-Value Customers
15893,482,1,305.28,0.6931471805599453,5.724499716244923,0,Lower-Value Customers
15894,253,2,258.25,1.0986122886681098,5.557792847109637,0,Lower-Value Customers
15895,150,1,179.17,0.6931471805599453,5.1939008496276085,0,Lower-Value Customers
15897,194,2,208.59,1.0986122886681098,5.345153241385068,0,Lower-Value Customers
15898,1,25,4996.45,3.258096538021482,8.516683061322004,1,Higher-Value Customers
15899,369,1,56.25,0.6931471805599453,4.047427642434349,0,Lower-Value Customers
15900,24,4,886.57,1.6094379124341003,6.788487391478677,1,Higher-Value Customers
15901,17,7,687.72,2.0794415416798357,6.5348348023497,1,Higher-Value Customers
15902,380,1,145.01,0.6931471805599453,4.983675112513472,0,Lower-Value Customers
15903,10,12,8939.84,2.5649493574615367,9.098384823485164,1,Higher-Value Customers
15904,8,1,164.68,0.6931471805599453,5.110058217087329,0,Lower-Value Customers
15905,543,1,114.69,0.6931471805599453,4.750914200040797,0,Lower-Value Customers
15906,20,10,2530.19,2.3978952727983707,7.836444826870208,1,Higher-Value Customers
15907,4,3,882.72,1.3862943611198906,6.784140270382827,1,Higher-Value Customers
15908,491,2,758.62,1.0986122886681098,6.6328183082386944,0,Lower-Value Customers
15909,174,1,191.94,0.6931471805599453,5.262379259742407,0,Lower-Value Customers
15910,1,15,2661.17,2.772588722239781,7.886896858674058,1,Higher-Value Customers
15911,624,8,1700.24,2.1972245773362196,7.43911267591754,0,Lower-Value Customers
15912,178,9,1074.7,2.302585092994046,6.98072689143796,1,Higher-Value Customers
15913,534,1,6.3,0.6931471805599453,1.9878743481543455,0,Lower-Value Customers
15914,378,2,205.99,1.0986122886681098,5.332670482919699,0,Lower-Value Customers
15915,402,1,364.45,0.6931471805599453,5.901129470926401,0,Lower-Value Customers
15916,16,13,3145.24,2.6390573296152584,8.053963368057506,1,Higher-Value Customers
15917,248,5,530.17,1.791759469228055,6.275082120663786,0,Lower-Value Customers
15918,191,3,582.88,1.3862943611198906,6.369695482262378,0,Lower-Value Customers
15919,20,2,525.69,1.0986122886681098,6.266612140168987,0,Lower-Value Customers
15920,154,9,569.14,2.302585092994046,6.345881944705495,1,Higher-Value Customers
15921,173,4,775.26,1.6094379124341003,6.6544875156123755,0,Lower-Value Customers
15922,373,1,369.5,0.6931471805599453,5.914853444736141,0,Lower-Value Customers
15923,373,1,127.08,0.6931471805599453,4.852655068688459,0,Lower-Value Customers
15924,731,1,102.82,0.6931471805599453,4.642658630399083,0,Lower-Value Customers
15925,194,1,207.15,0.6931471805599453,5.3382589736409845,0,Lower-Value Customers
15926,542,1,134.44,0.6931471805599453,4.90852873782488,0,Lower-Value Customers
15927,647,1,106.54,0.6931471805599453,4.6778628713815325,0,Lower-Value Customers
15928,656,1,293.53,0.6931471805599453,5.685380865475649,0,Lower-Value Customers
15929,644,1,594.0,0.6931471805599453,6.38856140554563,0,Lower-Value Customers
15930,67,1,426.63,0.6931471805599453,6.058258335716989,0,Lower-Value Customers
15931,428,1,239.9,0.6931471805599453,5.484381909620826,0,Lower-Value Customers
15932,4,8,2495.87,2.1972245773362196,7.822793226449505,1,Higher-Value Customers
15933,21,3,1107.46,1.3862943611198906,7.010726943606016,1,Higher-Value Customers
15934,418,2,2190.66,1.0986122886681098,7.692414526548134,0,Lower-Value Customers
15935,239,2,416.86,1.0986122886681098,6.035146448194105,0,Lower-Value Customers
15936,379,2,282.79,1.0986122886681098,5.648234528023389,0,Lower-Value Customers
15937,64,1,145.35,0.6931471805599453,4.986001013137895,0,Lower-Value Customers
15938,112,9,734.81,2.302585092994046,6.600971933227955,1,Higher-Value Customers
15939,90,16,9060.39,2.833213344056216,9.111777808902684,1,Higher-Value Customers
15940,311,1,35.8,0.6931471805599453,3.6054978451748854,0,Lower-Value Customers
15941,637,1,405.0,0.6931471805599453,6.0063531596017325,0,Lower-Value Customers
15942,134,1,337.44,0.6931471805599453,5.8243468240563,0,Lower-Value Customers
15943,650,2,271.29,1.0986122886681098,5.606867674804115,0,Lower-Value Customers
15944,277,4,2164.24,1.6094379124341003,7.680286488796148,1,Higher-Value Customers
15945,365,4,646.27,1.6094379124341003,6.472763518115628,0,Lower-Value Customers
15946,503,3,2304.18,1.3862943611198906,7.742914043488088,0,Lower-Value Customers
15947,83,1,1708.24,0.6931471805599453,7.443804106257556,0,Lower-Value Customers
15948,8,3,1509.09,1.3862943611198906,7.319924530681809,1,Higher-Value Customers
15949,17,2,364.72,1.0986122886681098,5.901868013296226,0,Lower-Value Customers
15950,32,10,7120.91,2.3978952727983707,8.87093122685813,1,Higher-Value Customers
15951,9,3,1013.17,1.3862943611198906,6.921825822958919,1,Higher-Value Customers
15952,34,4,781.91,1.6094379124341003,6.663017746855669,1,Higher-Value Customers
15953,15,18,3440.34,2.9444389791664403,8.143616209402149,1,Higher-Value Customers
15954,589,1,190.75,0.6931471805599453,5.256192440247365,0,Lower-Value Customers
15955,24,22,8085.98,3.1354942159291497,8.99801063998778,1,Higher-Value Customers
15956,551,2,617.6,1.0986122886681098,6.42745886025097,0,Lower-Value Customers
15957,32,3,921.25,1.3862943611198906,6.826816336476785,1,Higher-Value Customers
15958,74,4,462.12,1.6094379124341003,6.137986199770749,0,Lower-Value Customers
15959,682,3,542.89,1.3862943611198906,6.298747020527224,0,Lower-Value Customers
15960,374,4,410.95,1.6094379124341003,6.020901982761599,0,Lower-Value Customers
15961,379,1,451.29,0.6931471805599453,6.114323567019841,0,Lower-Value Customers
15962,449,1,289.48,0.6931471805599453,5.6715347271060805,0,Lower-Value Customers
15963,20,2,470.76,1.0986122886681098,6.156470381692249,0,Lower-Value Customers
15964,663,1,269.21,0.6931471805599453,5.5991994344637614,0,Lower-Value Customers
15965,17,13,2771.94,2.6390573296152584,7.927663408165679,1,Higher-Value Customers
15966,451,1,426.53,0.6931471805599453,6.058024461353231,0,Lower-Value Customers
15967,23,12,2966.0,2.5649493574615367,7.995306620290822,1,Higher-Value Customers
15968,388,1,404.55,0.6931471805599453,6.005244170516354,0,Lower-Value Customers
15969,3,5,1127.05,1.791759469228055,7.0282457573167605,1,Higher-Value Customers
15970,304,2,1017.32,1.0986122886681098,6.925909489562179,0,Lower-Value Customers
15971,18,18,5902.83,2.9444389791664403,8.683356571827812,1,Higher-Value Customers
15972,456,5,1769.33,1.791759469228055,7.4789212488679375,0,Lower-Value Customers
15973,367,3,680.62,1.3862943611198906,6.524472317807621,0,Lower-Value Customers
15974,39,7,3442.15,2.0794415416798357,8.14414202904651,1,Higher-Value Customers
15975,84,1,371.01,0.6931471805599453,5.91892073563227,0,Lower-Value Customers
15976,165,6,1694.41,1.9459101490553132,7.435679878469993,1,Higher-Value Customers
15977,17,2,1054.73,1.0986122886681098,6.961987749755856,1,Higher-Value Customers
15978,77,3,3279.42,1.3862943611198906,8.095726741961132,1,Higher-Value Customers
15979,603,1,329.22,0.6931471805599453,5.799759099003687,0,Lower-Value Customers
15980,89,7,6543.68,2.0794415416798357,8.786407784864547,1,Higher-Value Customers
15981,25,21,9362.77,3.091042453358316,9.14460326615622,1,Higher-Value Customers
15982,605,1,324.51,0.6931471805599453,5.7853931831429195,0,Lower-Value Customers
15983,22,8,3110.37,2.1972245773362196,8.04281842264472,1,Higher-Value Customers
15984,3,30,8393.02,3.4339872044851463,9.035274826544974,1,Higher-Value Customers
15985,123,7,2715.28,2.0794415416798357,7.907018576148396,1,Higher-Value Customers
15986,30,2,354.42,1.0986122886681098,5.87330018875734,0,Lower-Value Customers
15987,12,8,1535.99,2.1972245773362196,7.3375812373365585,1,Higher-Value Customers
15988,19,3,738.89,1.3862943611198906,6.606501526500262,1,Higher-Value Customers
15989,376,2,368.31,1.0986122886681098,5.911636399748068,0,Lower-Value Customers
15990,44,7,1997.75,2.0794415416798357,7.600277264148164,1,Higher-Value Customers
15991,534,1,150.55,0.6931471805599453,5.020915603503812,0,Lower-Value Customers
15992,4,3,896.6,1.3862943611198906,6.799724534768432,1,Higher-Value Customers
15993,9,7,2777.67,2.0794415416798357,7.929727674940442,1,Higher-Value Customers
15994,55,3,1175.68,1.3862943611198906,7.070452192639792,1,Higher-Value Customers
15995,414,1,694.54,0.6931471805599453,6.544688522290589,0,Lower-Value Customers
15996,88,7,1386.4,2.0794415416798357,7.235186770951201,1,Higher-Value Customers
15998,37,16,8274.14,2.833213344056216,9.02101111853115,1,Higher-Value Customers
15999,736,1,20.4,0.6931471805599453,3.0633909220278057,0,Lower-Value Customers
16000,3,3,12393.7,1.3862943611198906,9.4250242408686,1,Higher-Value Customers
16001,381,1,583.39,0.6931471805599453,6.37056856816272,0,Lower-Value Customers
16002,625,1,169.21,0.6931471805599453,5.137032968819882,0,Lower-Value Customers
16003,30,10,5613.83,2.3978952727983707,8.63316659066791,1,Higher-Value Customers
16004,475,5,2146.39,1.791759469228055,7.672008430194929,0,Lower-Value Customers
16005,12,10,2365.49,2.3978952727983707,7.769163123687681,1,Higher-Value Customers
16006,211,2,332.82,1.0986122886681098,5.810601925550271,0,Lower-Value Customers
16007,48,7,3053.06,2.0794415416798357,8.024227131951013,1,Higher-Value Customers
16008,24,15,5339.13,2.772588722239781,8.583005276227205,1,Higher-Value Customers
16009,22,4,972.11,1.6094379124341003,6.880497128211273,1,Higher-Value Customers
16010,246,11,1694.86,2.4849066497880004,7.435945265774832,1,Higher-Value Customers
16011,8,29,5601.01,3.4011973816621555,8.630880740895218,1,Higher-Value Customers
16012,35,5,2978.59,1.791759469228055,7.999540986141301,1,Higher-Value Customers
16013,4,84,56078.44,4.442651256490317,10.934524535923948,1,Higher-Value Customers
16014,38,5,1100.28,1.791759469228055,7.004228418650054,1,Higher-Value Customers
16015,4,3,704.55,1.3862943611198906,6.55897764050377,1,Higher-Value Customers
16016,3,11,2083.4,2.4849066497880004,7.64223632303506,1,Higher-Value Customers
16017,47,5,1545.58,1.791759469228055,7.343801320499442,1,Higher-Value Customers
16018,39,4,698.13,1.6094379124341003,6.5498367049130675,1,Higher-Value Customers
16019,47,27,17329.16,3.332204510175204,9.760203615211752,1,Higher-Value Customers
16020,17,3,851.01,1.3862943611198906,6.747598263849638,1,Higher-Value Customers
16021,395,2,487.03,1.0986122886681098,6.1903768793734475,0,Lower-Value Customers
16022,260,1,602.63,0.6931471805599453,6.402961427447865,0,Lower-Value Customers
16023,46,3,719.81,1.3862943611198906,6.58037557967181,1,Higher-Value Customers
16024,12,3,483.99,1.3862943611198906,6.184128272168217,0,Lower-Value Customers
16025,30,1,439.66,0.6931471805599453,6.0882736030360425,0,Lower-Value Customers
16026,43,1,236.09,0.6931471805599453,5.468439815884993,0,Lower-Value Customers
16027,92,15,2048.36,2.772588722239781,7.62528282826746,1,Higher-Value Customers
16028,596,1,82.2,0.6931471805599453,4.421247347827163,0,Lower-Value Customers
16029,39,107,117763.62,4.68213122712422,11.676443165530092,1,Higher-Value Customers
16030,310,1,331.24,0.6931471805599453,5.805857599322498,0,Lower-Value Customers
16031,92,2,547.9,1.0986122886681098,6.3079162755558436,0,Lower-Value Customers
16032,456,6,1965.72,1.9459101490553132,7.5841224595020655,0,Lower-Value Customers
16033,6,27,10608.81,3.332204510175204,9.269534323813378,1,Higher-Value Customers
16034,196,6,911.32,1.9459101490553132,6.815990805724307,1,Higher-Value Customers
16035,560,1,217.73,0.6931471805599453,5.387838092486448,0,Lower-Value Customers
16036,87,4,2556.84,1.6094379124341003,7.846918431316224,1,Higher-Value Customers
16037,270,5,1509.34,1.791759469228055,7.320090070025923,1,Higher-Value Customers
16038,8,3,471.78,1.3862943611198906,6.1586301640127346,0,Lower-Value Customers
16039,424,2,456.4,1.0986122886681098,6.125558281588681,0,Lower-Value Customers
16040,65,7,2416.9,2.0794415416798357,7.790654673826565,1,Higher-Value Customers
16041,31,3,3166.4,1.3862943611198906,8.060666341057626,1,Higher-Value Customers
16042,22,8,2245.32,2.1972245773362196,7.717048600661738,1,Higher-Value Customers
16043,38,8,1856.59,2.1972245773362196,7.52703522763887,1,Higher-Value Customers
16044,435,1,340.84,0.6931471805599453,5.83434279133577,0,Lower-Value Customers
16045,120,8,3434.93,2.1972245773362196,8.14204291037043,1,Higher-Value Customers
16046,562,1,235.78,0.6931471805599453,5.46713143998349,0,Lower-Value Customers
16047,682,1,107.14,0.6931471805599453,4.683426683953859,0,Lower-Value Customers
16048,373,4,818.79,1.6094379124341003,6.709048209898743,0,Lower-Value Customers
16049,40,6,1852.15,1.9459101490553132,7.524642172820218,1,Higher-Value Customers
16050,174,3,300.7,1.3862943611198906,5.709433146165015,0,Lower-Value Customers
16051,682,1,188.44,0.6931471805599453,5.244072351695641,0,Lower-Value Customers
16052,54,1,362.06,0.6931471805599453,5.894568109862285,0,Lower-Value Customers
16053,33,6,3634.84,1.9459101490553132,8.198595449928707,1,Higher-Value Customers
16054,145,4,2111.88,1.6094379124341003,7.655807224711368,1,Higher-Value Customers
16055,221,1,134.8,0.6931471805599453,4.911183215124596,0,Lower-Value Customers
16056,45,1,650.75,0.6931471805599453,6.479661052813611,0,Lower-Value Customers
16057,16,10,3854.85,2.3978952727983707,8.257346754558858,1,Higher-Value Customers
16058,406,1,62.7,0.6931471805599453,4.154184562578117,0,Lower-Value Customers
16059,66,12,3053.57,2.5649493574615367,8.024394108834924,1,Higher-Value Customers
16060,401,3,541.95,1.3862943611198906,6.29701723466291,0,Lower-Value Customers
16061,431,1,89.65,0.6931471805599453,4.50700593720086,0,Lower-Value Customers
16062,10,8,2863.45,2.1972245773362196,7.960131638643054,1,Higher-Value Customers
16063,260,1,335.32,0.6931471805599453,5.818063087688587,0,Lower-Value Customers
16064,725,1,109.31,0.6931471805599453,4.7032945839812905,0,Lower-Value Customers
16065,365,8,1992.13,2.1972245773362196,7.597461546384569,1,Higher-Value Customers
16066,17,5,1521.04,1.791759469228055,7.327806819285222,1,Higher-Value Customers
16067,563,3,3269.11,1.3862943611198906,8.092578902469247,0,Lower-Value Customers
16068,594,1,115.73,0.6931471805599453,4.759863575664572,0,Lower-Value Customers
16069,418,1,457.7,0.6931471805599453,6.128396401603126,0,Lower-Value Customers
16070,22,2,852.15,1.0986122886681098,6.748935381973274,0,Lower-Value Customers
16071,45,4,1076.8,1.6094379124341003,6.982677205499396,1,Higher-Value Customers
16072,288,4,4180.09,1.6094379124341003,8.338327257075614,1,Higher-Value Customers
16073,297,1,122.4,0.6931471805599453,4.8154311114712876,0,Lower-Value Customers
16074,390,1,252.5,0.6931471805599453,5.535363823031238,0,Lower-Value Customers
16075,503,2,736.93,1.0986122886681098,6.6038489691533275,0,Lower-Value Customers
16076,3,10,2234.73,2.3978952727983707,7.712323075642278,1,Higher-Value Customers
16077,626,1,2300.4,0.6931471805599453,7.741272912389358,0,Lower-Value Customers
16078,284,2,362.99,1.0986122886681098,5.897126394731892,0,Lower-Value Customers
16079,17,3,1352.0,1.3862943611198906,7.210079628170788,1,Higher-Value Customers
16080,82,4,602.56,1.6094379124341003,6.40284545564545,1,Higher-Value Customers
16081,56,8,4278.96,2.1972245773362196,8.361698942737778,1,Higher-Value Customers
16082,670,1,106.75,0.6931471805599453,4.6798137289838575,0,Lower-Value Customers
16083,101,4,2351.42,1.6094379124341003,7.7631998645051095,1,Higher-Value Customers
16084,299,1,436.18,0.6931471805599453,6.0803450096018565,0,Lower-Value Customers
16085,23,12,2341.03,2.5649493574615367,7.758773353640096,1,Higher-Value Customers
16086,59,10,2687.73,2.3978952727983707,7.896824242153531,1,Higher-Value Customers
16087,389,5,1739.92,1.791759469228055,7.462168988109326,0,Lower-Value Customers
16088,576,2,1437.43,1.0986122886681098,7.271307520007092,0,Lower-Value Customers
16089,386,2,263.49,1.0986122886681098,5.5778034434002794,0,Lower-Value Customers
16090,624,1,180.56,0.6931471805599453,5.201586177588265,0,Lower-Value Customers
16091,155,2,315.06,1.0986122886681098,5.755932068980957,0,Lower-Value Customers
16092,115,6,1587.94,1.9459101490553132,7.370822406226574,1,Higher-Value Customers
16093,107,1,17.0,0.6931471805599453,2.8903717578961645,0,Lower-Value Customers
16094,12,11,3695.56,2.4849066497880004,8.215157936435828,1,Higher-Value Customers
16095,456,1,447.05,0.6931471805599453,6.104904833330228,0,Lower-Value Customers
16096,264,4,1584.97,1.6094379124341003,7.368951486505174,1,Higher-Value Customers
16097,240,1,185.05,0.6931471805599453,5.226015454792631,0,Lower-Value Customers
16098,88,14,4010.7,2.70805020110221,8.296970370613005,1,Higher-Value Customers
16099,50,7,1573.2,2.0794415416798357,7.36150248570835,1,Higher-Value Customers
16100,463,1,582.64,0.6931471805599453,6.3692843543958215,0,Lower-Value Customers
16101,71,4,3229.16,1.6094379124341003,8.08028695059357,1,Higher-Value Customers
16102,42,3,1842.14,1.3862943611198906,7.519225917888408,1,Higher-Value Customers
16103,7,22,6191.71,3.1354942159291497,8.731128072778827,1,Higher-Value Customers
16104,62,9,2774.46,2.302585092994046,7.928571778208674,1,Higher-Value Customers
16105,249,5,2386.19,1.791759469228055,7.7778722209926245,1,Higher-Value Customers
16106,66,1,108.38,0.6931471805599453,4.694828057918627,0,Lower-Value Customers
16107,18,7,3204.16,2.0794415416798357,8.072517290105589,1,Higher-Value Customers
16108,85,4,2235.92,1.6094379124341003,7.712855198669154,1,Higher-Value Customers
16109,219,3,939.48,1.3862943611198906,6.846390383230553,0,Lower-Value Customers
16110,45,4,1781.59,1.6094379124341003,7.485822641897419,1,Higher-Value Customers
16111,428,1,549.33,0.6931471805599453,6.310518098298484,0,Lower-Value Customers
16112,143,4,195.74,1.6094379124341003,5.281883060084612,0,Lower-Value Customers
16113,183,1,161.38,0.6931471805599453,5.089939267434301,0,Lower-Value Customers
16114,171,1,135.75,0.6931471805599453,4.91815444130209,0,Lower-Value Customers
16115,10,12,2553.8,2.5649493574615367,7.845729221687434,1,Higher-Value Customers
16116,212,1,612.78,0.6931471805599453,6.419636557751217,0,Lower-Value Customers
16117,190,3,654.4,1.3862943611198906,6.485245736264714,0,Lower-Value Customers
16118,653,1,4376.25,0.6931471805599453,8.384175952306427,0,Lower-Value Customers
16119,8,8,1720.81,2.1972245773362196,7.451131342082467,1,Higher-Value Customers
16120,59,6,2967.51,1.9459101490553132,7.995815422409789,1,Higher-Value Customers
16121,57,5,1450.04,1.791759469228055,7.280035819699258,1,Higher-Value Customers
16122,73,6,895.62,1.9459101490553132,6.798632137963742,1,Higher-Value Customers
16123,52,1,307.78,0.6931471805599453,5.732629049213781,0,Lower-Value Customers
16124,317,4,1772.49,1.6094379124341003,7.480704635629976,0,Lower-Value Customers
16125,367,14,4292.35,2.70805020110221,8.364822592970278,1,Higher-Value Customers
16126,29,15,14644.6,2.772588722239781,9.591895228036805,1,Higher-Value Customers
16127,39,2,801.31,1.0986122886681098,6.6874950668474575,0,Lower-Value Customers
16128,18,11,3801.05,2.4849066497880004,8.243295673935073,1,Higher-Value Customers
16129,407,3,1396.05,1.3862943611198906,7.242118149597153,0,Lower-Value Customers
16130,422,4,987.48,1.6094379124341003,6.896168409730217,0,Lower-Value Customers
16131,52,12,9957.42,2.5649493574615367,9.206173703456702,1,Higher-Value Customers
16132,544,2,664.2,1.0986122886681098,6.500087747318773,0,Lower-Value Customers
16133,4,56,22992.26,4.04305126783455,10.042956408487395,1,Higher-Value Customers
16134,22,5,2145.34,1.791759469228055,7.6715193449376216,1,Higher-Value Customers
16135,263,2,819.45,1.0986122886681098,6.709852970221159,0,Lower-Value Customers
16136,60,4,946.8,1.6094379124341003,6.854143509533488,1,Higher-Value Customers
16137,680,1,422.7,0.6931471805599453,6.049025657632513,0,Lower-Value Customers
16138,379,3,910.35,1.3862943611198906,6.814927016670943,0,Lower-Value Customers
16139,19,5,1111.15,1.791759469228055,7.014050357799739,1,Higher-Value Customers
16140,66,3,1433.46,1.3862943611198906,7.268543750752409,1,Higher-Value Customers
16141,88,2,955.94,1.0986122886681098,6.863740693562717,0,Lower-Value Customers
16142,250,1,535.34,0.6931471805599453,6.284768288327816,0,Lower-Value Customers
16143,3,12,4555.08,2.5649493574615367,8.424217883675421,1,Higher-Value Customers
16144,247,1,175.2,0.6931471805599453,5.171619713502079,0,Lower-Value Customers
16145,9,19,6805.44,2.995732273553991,8.825624501810465,1,Higher-Value Customers
16146,157,4,946.38,1.6094379124341003,6.8537002798593925,1,Higher-Value Customers
16147,134,5,2398.91,1.791759469228055,7.783186515632894,1,Higher-Value Customers
16148,296,2,386.62,1.0986122886681098,5.960025478272602,0,Lower-Value Customers
16149,5,3,422.22,1.3862943611198906,6.047892138406626,0,Lower-Value Customers
16150,43,10,4002.17,2.3978952727983707,8.294841826239715,1,Higher-Value Customers
16152,269,1,1829.04,0.6931471805599453,7.512093103520083,0,Lower-Value Customers
16153,50,11,5133.49,2.4849066497880004,8.543735799027143,1,Higher-Value Customers
16155,382,5,796.9,1.791759469228055,6.681983276314235,0,Lower-Value Customers
16156,9,20,6188.18,3.044522437723423,8.730557885174893,1,Higher-Value Customers
16157,16,3,656.69,1.3862943611198906,6.488733695691184,1,Higher-Value Customers
