CustomerID,Recency,Frequency,Monetary,Frequency_log,Monetary_log
15447,331,5,492.88,1.791759469228055,6.202292572699543
15448,313,2,788.81,1.0986122886681098,6.671792410205668
15449,26,3,974.52,1.3862943611198906,6.882970662159506
15450,30,1,429.84,0.6931471805599453,6.0657367914825695
15451,434,2,226.86,1.0986122886681098,5.42873140526997
15452,30,6,1785.11,1.9459101490553132,7.487795349685426
15453,2,7,1371.77,2.0794415416798357,7.224585875348061
15454,362,2,305.99,1.0986122886681098,5.726815173766774
15455,598,1,38.25,0.6931471805599453,3.6699514442284173
15456,283,10,2091.52,2.3978952727983707,7.646124360262995
15457,262,1,237.07,0.6931471805599453,5.472564748074418
15458,25,2,370.44,1.0986122886681098,5.917387343711666
15459,417,2,202.83,1.0986122886681098,5.317286313095639
15460,354,1,214.26,0.6931471805599453,5.371846599836152
15461,461,2,429.7,1.0986122886681098,6.065411792060065
15462,94,4,737.05,1.6094379124341003,6.604011572983006
15463,29,1,126.14,0.6931471805599453,4.845288841508263
15464,338,1,1044.65,0.6931471805599453,6.952393980600518
15465,20,32,12100.4,3.4965075614664802,9.401076427371155
15466,85,4,1560.46,1.6094379124341003,7.353376560000536
15467,9,3,524.88,1.3862943611198906,6.265073049828404
15468,51,3,1430.48,1.3862943611198906,7.266464153081855
15469,50,3,874.25,1.3862943611198906,6.774509559834775
15470,576,1,63.42,0.6931471805599453,4.165424143903053
15471,2,3,1292.01,1.3862943611198906,7.164728112694
15472,113,1,371.56,0.6931471805599453,5.920398098674122
15473,14,8,2046.0,2.1972245773362196,7.624130585661289
15474,596,1,150.35,0.6931471805599453,5.019595035467727
15475,77,1,454.11,0.6931471805599453,6.120539147973894
15476,380,4,2209.98,1.6094379124341003,7.701191135135846
15477,650,1,368.4,0.6931471805599453,5.911880067765139
15478,40,3,1983.48,1.3862943611198906,7.59311219406702
15479,733,1,147.4,0.6931471805599453,4.99991133073328
15480,116,5,6279.0,1.791759469228055,8.745125259462244
15481,401,1,1993.34,0.6931471805599453,7.598068447520948
15482,16,19,14417.36,2.995732273553991,9.576257673441823
15483,161,10,817.82,2.3978952727983707,6.707864279478078
15484,1,6,4652.1,1.9459101490553132,8.445288943124563
15485,30,7,4810.92,2.0794415416798357,8.478851451852464
15486,527,1,102.0,0.6931471805599453,4.634728988229636
15487,680,1,231.32,0.6931471805599453,5.448115731636431
15488,93,5,431.92,1.791759469228055,6.070552953426946
15489,23,8,2419.61,2.1972245773362196,7.791774853503108
15490,430,1,210.85,0.6931471805599453,5.355878477072568
15491,95,6,3100.09,1.9459101490553132,8.039508941575132
15492,28,2,659.46,1.0986122886681098,6.492936561946857
15493,33,9,4121.68,2.302585092994046,8.324258716306515
15494,21,5,3702.6,1.791759469228055,8.217060598573893
15495,379,1,246.5,0.6931471805599453,5.511410582008745
15496,631,1,146.14,0.6931471805599453,4.9913845145041185
15497,18,9,8657.39,2.302585092994046,9.066284072032474
15498,3,44,24972.86,3.8066624897703196,10.125584956829314
15499,724,1,158.65,0.6931471805599453,5.072983919160791
15500,8,4,1131.56,1.6094379124341003,7.032235836086242
15501,405,2,399.95,1.0986122886681098,5.993836731253038
15502,16,14,13003.87,2.70805020110221,9.473079181677464
15503,363,2,257.3,1.0986122886681098,5.554121700101795
15504,81,4,402.7,1.6094379124341003,6.000672027858895
15505,53,5,3610.96,1.791759469228055,8.192005840278435
15506,23,6,2030.33,1.9459101490553132,7.616446029917879
15507,172,1,475.86,0.6931471805599453,6.167222946760261
15508,189,6,1000.27,1.9459101490553132,6.909024473214282
15509,380,1,152.41,0.6931471805599453,5.033114075856682
15510,331,1,250.0,0.6931471805599453,5.5254529391317835
15511,12,5,900.53,1.791759469228055,6.804093319959892
15512,156,4,331.58,1.6094379124341003,5.806880432659768
15513,33,35,26437.05,3.58351893845611,10.182559539354743
15514,12,18,6392.06,2.9444389791664403,8.762968305987819
15515,387,1,171.81,0.6931471805599453,5.1521927250659
15516,45,3,62.43,1.3862943611198906,4.149936935645806
15517,233,1,267.03,0.6931471805599453,5.591098914544516
15518,64,15,4189.99,2.772588722239781,8.340692261856846
15519,383,2,344.61,1.0986122886681098,5.845310971696471
15520,2,1,343.5,0.6931471805599453,5.842094090453713
15521,40,16,7098.24,2.833213344056216,8.867743015046456
15522,33,2,397.99,1.0986122886681098,5.988936353919148
15523,84,16,17259.19,2.833213344056216,9.75615797268807
15524,25,2,591.4,1.0986122886681098,6.384182082393644
15525,2,4,890.22,1.6094379124341003,6.792591310572915
15526,33,2,148.44,1.0986122886681098,5.006894974480533
15527,19,23,5554.89,3.1780538303479458,8.622613905262117
15528,254,1,229.33,0.6931471805599453,5.4395130632148145
15529,23,12,4783.66,2.5649493574615367,8.473170245981102
15530,22,5,1808.68,1.791759469228055,7.50090531304958
15531,8,2,1972.39,1.0986122886681098,7.587508155013856
15532,25,10,3738.85,2.3978952727983707,8.2268007826524
15533,19,3,807.57,1.3862943611198906,6.695267255355902
15534,726,1,162.25,0.6931471805599453,5.09528276815654
15535,173,6,1044.37,1.9459101490553132,6.9521261687176334
15536,409,1,259.09,0.6931471805599453,5.561027724964261
15537,163,1,110.92,0.6931471805599453,4.717784330357226
15538,538,6,3358.4,1.9459101490553132,8.119517665582903
15539,7,1,538.46,0.6931471805599453,6.290568639224737
15540,11,2,460.68,1.0986122886681098,6.134872010402711
15541,114,1,85.13,0.6931471805599453,4.455857782801083
15542,512,3,855.71,1.3862943611198906,6.753099471599433
15543,288,2,242.26,1.0986122886681098,5.49413083019029
15544,9,20,7807.89,3.044522437723423,8.963018107252795
15545,54,2,288.97,1.0986122886681098,5.669777469353516
15546,607,2,1079.1,1.0986122886681098,6.984808908424428
15547,7,26,10057.05,3.295836866004329,9.216128587886784
15548,596,1,158.09,0.6931471805599453,5.069470079817148
15549,77,8,2334.16,2.1972245773362196,7.75583569023938
15550,4,12,2211.05,2.5649493574615367,7.70167496636506
15551,37,7,1679.81,2.0794415416798357,7.427031099060926
15552,217,2,252.52,1.0986122886681098,5.535442715382666
15553,60,1,428.93,0.6931471805599453,6.06362240473809
15554,278,1,217.2,0.6931471805599453,5.38541207339897
15555,12,36,11243.91,3.6109179126442243,9.32767086080425
15556,24,1,279.77,0.6931471805599453,5.637535828837275
15557,29,1,468.91,0.6931471805599453,6.152541187005974
15558,639,1,202.68,0.6931471805599453,5.316550134809097
15559,568,1,1109.4,0.6931471805599453,7.01247558975254
15560,398,2,153.52,1.0986122886681098,5.040323537798081
15561,12,8,1934.39,2.1972245773362196,7.568064135542929
15562,352,3,671.43,1.3862943611198906,6.510898016839005
15563,22,7,2859.46,2.0794415416798357,7.9587377300415065
15564,463,2,70.74,1.0986122886681098,4.273048472104136
15565,50,2,173.16,1.0986122886681098,5.159974416926292
15566,393,2,227.87,1.0986122886681098,5.4331541567702475
15567,19,1,186.01,0.6931471805599453,5.231162091360629
15568,3,3,758.29,1.3862943611198906,6.6323837861074395
15569,104,10,3583.45,2.3978952727983707,8.184360324248784
15570,7,25,8736.49,3.258096538021482,9.075378242049279
15571,12,14,3892.35,2.70805020110221,8.267025248526863
15572,5,10,3965.2,2.3978952727983707,8.28556373645173
15573,32,5,1188.42,1.791759469228055,7.081221072332061
15574,178,6,1101.44,1.9459101490553132,7.005281184071375
15575,620,1,30.1,0.6931471805599453,3.4372078191851885
15576,38,1,921.37,0.6931471805599453,6.826946444575113
15577,151,5,396.03,1.791759469228055,5.984011844582797
15578,162,1,127.1,0.6931471805599453,4.852811208902689
15579,69,5,1250.63,1.791759469228055,7.132201980826739
15580,377,8,1375.39,2.1972245773362196,7.227219408567087
15581,121,38,7480.4,3.6635616461296463,8.920175219230595
15582,25,3,682.91,1.3862943611198906,6.527826330017913
15583,376,1,95.96,0.6931471805599453,4.574298522321004
15584,24,6,1268.2,1.9459101490553132,7.146142059709041
15585,177,1,455.3,0.6931471805599453,6.123150487933357
15586,593,3,1139.1,1.3862943611198906,7.038871256839674
15587,50,7,1522.08,2.0794415416798357,7.3284898794210696
15588,678,1,579.6,0.6931471805599453,6.36406205159053
15589,256,3,478.53,1.3862943611198906,6.172806457538428
15590,382,5,1496.6,1.791759469228055,7.311619105723327
15591,583,3,217.9,1.3862943611198906,5.388615004528817
15592,47,1,388.58,0.6931471805599453,5.965069235748451
15593,71,1,199.8,0.6931471805599453,5.302309387817574
15594,16,5,1771.78,1.791759469228055,7.48030421490088
15595,488,1,357.6,0.6931471805599453,5.8822075611710325
15596,101,9,2727.72,2.302585092994046,7.911587913758826
15597,35,2,563.37,1.0986122886681098,6.335710064774309
15598,53,2,548.02,1.0986122886681098,6.308134870718474
15599,27,3,1250.06,1.3862943611198906,7.131746470947484
15600,428,4,1199.31,1.6094379124341003,7.090335135747115
15601,11,30,14191.74,3.4339872044851463,9.560485845241871
15602,8,16,3137.96,2.833213344056216,8.051646813849006
15603,79,2,88.48,1.0986122886681098,4.494015136621929
15604,52,1,216.39,0.6931471805599453,5.381692975469088
15605,36,9,1741.95,2.302585092994046,7.463334358935301
15606,61,17,5230.99,2.8903717578961645,8.562546981820223
15607,337,9,1708.97,2.302585092994046,7.444231105483161
15608,28,5,1785.98,1.791759469228055,7.488282323154996
15609,184,1,298.48,0.6931471805599453,5.702047637362485
15610,52,1,112.46,0.6931471805599453,4.731450351898421
15611,10,26,2997.28,3.295836866004329,8.00579406989851
15612,36,2,195.15,1.0986122886681098,5.278879672655561
15613,610,1,433.72,0.6931471805599453,6.074702145678038
15614,438,4,3147.36,1.6094379124341003,8.054636961321624
15615,10,47,21373.97,3.871201010907891,9.969975890295204
15616,438,1,317.11,0.6931471805599453,5.762397234916117
15617,396,3,828.55,1.3862943611198906,6.720883385089365
15618,33,4,776.85,1.6094379124341003,6.656533703533131
15619,11,1,336.4,0.6931471805599453,5.821269170111868
15620,57,4,1942.36,1.6094379124341003,7.57217371270921
15621,4,4,1293.03,1.6094379124341003,7.165516658717914
15622,43,17,7852.61,2.8903717578961645,8.968728577678917
15623,141,8,2437.05,2.1972245773362196,7.798953818444536
15624,117,4,588.13,1.6094379124341003,6.3786468723710446
15625,104,9,3236.4,2.302585092994046,8.08252581749986
15626,75,3,1067.52,1.3862943611198906,6.9740297924127574
15627,457,2,566.9,1.0986122886681098,6.341945346883387
15628,5,17,5333.08,2.8903717578961645,8.581871702754723
15629,450,4,2240.9,1.6094379124341003,7.715078999604354
15630,45,3,1481.4,1.3862943611198906,7.30141767497115
15631,642,1,596.67,0.6931471805599453,6.393038762166311
15632,16,8,3285.31,2.1972245773362196,8.097520633770152
15633,509,13,4335.96,2.6390573296152584,8.374928920827651
15634,17,2,554.65,1.0986122886681098,6.3201385996316555
15635,396,1,100.35,0.6931471805599453,4.618579872898009
15636,90,4,1444.58,1.6094379124341003,7.276265904096536
15637,53,5,797.59,1.791759469228055,6.682847672637373
15638,379,6,2265.2,1.9459101490553132,7.725859698946466
15639,134,3,1065.08,1.3862943611198906,6.971743648814227
15640,4,29,23494.31,3.4011973816621555,10.064556105746531
15641,105,12,5345.55,2.5649493574615367,8.584206772065448
15642,730,1,105.78,0.6931471805599453,4.67077064307204
15643,192,3,664.0,1.3862943611198906,6.499787040655854
15644,166,4,803.54,1.6094379124341003,6.6902706855196055
15645,19,3,1055.17,1.3862943611198906,6.962404436158021
15646,158,5,784.81,1.791759469228055,6.666715032927835
15647,415,1,169.0,0.6931471805599453,5.135798437050262
15648,204,2,639.5,1.0986122886681098,6.4622491213367885
15649,336,4,1660.35,1.6094379124341003,7.415385803851587
15650,522,2,553.88,1.0986122886681098,6.318751874152122
15651,37,5,1259.06,1.791759469228055,7.138914617859392
15652,91,5,1405.94,1.791759469228055,7.249172412281871
15653,93,2,877.44,1.0986122886681098,6.7781476070590925
15654,9,2,922.53,1.0986122886681098,6.828203284222655
15655,243,1,560.67,0.6931471805599453,6.330914488818843
15656,45,4,748.5,1.6094379124341003,6.619406317542652
15657,23,1,30.0,0.6931471805599453,3.4339872044851463
15658,190,8,2117.27,2.1972245773362196,7.658354996790167
15659,44,3,532.49,1.3862943611198906,6.279440326423679
15660,25,15,2603.69,2.772588722239781,7.865068945186791
15661,317,8,1215.95,2.1972245773362196,7.104103007509184
15662,661,2,283.73,1.0986122886681098,5.6515413628105104
15663,106,1,138.14,0.6931471805599453,4.935480620495495
15664,51,4,1254.03,1.6094379124341003,7.134914755662649
15665,168,5,3987.07,1.791759469228055,8.291062683585658
15666,472,2,632.94,1.0986122886681098,6.451954312734866
15667,40,1,301.32,0.6931471805599453,5.711486059041233
15668,218,1,76.32,0.6931471805599453,4.34795265434013
15669,40,4,684.34,1.6094379124341003,6.529915065486092
15670,297,2,325.2,1.0986122886681098,5.787510690186913
15671,19,7,2657.13,2.0794415416798357,7.885378147031288
15672,725,1,45.3,0.6931471805599453,3.835141961092188
15673,88,9,6204.32,2.302585092994046,8.73316226762241
15674,73,13,6948.23,2.6390573296152584,8.846386141054115
15675,81,4,542.04,1.6094379124341003,6.297182982045862
15676,19,3,3435.76,1.3862943611198906,8.142284446073054
15677,49,3,1305.63,1.3862943611198906,7.175206582498185
15678,53,3,1825.94,1.3862943611198906,7.510397715116243
15679,24,4,781.28,1.6094379124341003,6.6622127327244485
15680,9,10,4028.69,2.3978952727983707,8.301444728905073
15681,25,14,2989.7,2.70805020110221,8.003262752696768
15682,599,2,318.24,1.0986122886681098,5.765943171007808
15683,117,2,524.54,1.0986122886681098,6.2644263054030525
15684,547,3,173.95,1.3862943611198906,5.164500218813697
15685,450,1,55.98,0.6931471805599453,4.0427003290697625
15686,420,1,90.0,0.6931471805599453,4.51085950651685
15687,9,9,2993.1,2.302585092994046,8.004398964555403
15688,419,1,190.57,0.6931471805599453,5.25525327707701
15689,120,3,521.03,1.3862943611198906,6.2577250574955965
15690,4,2,239.76,1.0986122886681098,5.48380058667957
15691,252,4,571.3,1.6094379124341003,6.349663329415057
15692,28,1,191.04,0.6931471805599453,5.25770368366274
15693,659,1,37.5,0.6931471805599453,3.6506582412937387
15694,1,24,9978.48,3.2188758248682006,9.208286263739621
15695,267,4,1131.04,1.6094379124341003,7.031776593827884
15696,33,13,3881.22,2.6390573296152584,8.264162433941818
15697,690,1,246.75,0.6931471805599453,5.5124201732100975
15698,624,1,46.2,0.6931471805599453,3.8543938925915096
15699,18,1,309.65,0.6931471805599453,5.738666876509702
15700,172,2,696.68,1.0986122886681098,6.54776054491873
15701,2,4,1529.0,1.6094379124341003,7.333023014386481
15702,476,2,140.39,1.0986122886681098,4.951522029603749
15703,265,1,211.5,0.6931471805599453,5.358941988364472
15704,140,6,3734.66,1.9459101490553132,8.225679788783415
15705,201,1,143.1,0.6931471805599453,4.970507503005476
15706,64,4,1060.56,1.6094379124341003,6.967494803332995
15707,35,4,916.98,1.6094379124341003,6.822175603890787
15708,41,9,3887.15,2.302585092994046,8.265688745083045
15709,284,2,327.85,1.0986122886681098,5.79560171974736
15710,417,1,898.87,0.6931471805599453,6.802250308446763
15711,557,2,420.25,1.0986122886681098,6.043226481666571
15712,9,12,3472.41,2.5649493574615367,8.152892099332306
15713,143,4,839.64,1.6094379124341003,6.734163506497175
15714,12,5,783.96,1.791759469228055,6.665632761070125
15715,556,5,658.02,1.791759469228055,6.490753883055643
15716,146,11,2485.26,2.4849066497880004,7.818534852281762
15717,234,5,607.0,1.791759469228055,6.410174881966167
15718,540,1,293.79,0.6931471805599453,5.686263238437263
15719,33,31,10195.97,3.4657359027997265,9.229845896318121
15720,24,2,739.22,1.0986122886681098,6.606947439311428
15721,12,1,471.4,0.6931471805599453,6.157826084323207
15722,36,11,5234.0,2.4849066497880004,8.563122123304638
15723,365,4,930.7,1.6094379124341003,6.83701087445638
15724,201,3,310.85,1.3862943611198906,5.742522302972132
15725,15,1,415.25,0.6931471805599453,6.031286041294654
15726,390,1,321.91,0.6931471805599453,5.777373646625042
15727,17,15,9371.71,2.772588722239781,9.145557554333983
15728,380,2,544.6,1.0986122886681098,6.301886106529253
15729,213,3,192.55,1.3862943611198906,5.265535877023657
15730,66,5,1726.58,1.791759469228055,7.454476864265657
15731,554,1,125.3,0.6931471805599453,4.838660029356445
15732,212,10,1543.97,2.3978952727983707,7.342759771667596
15733,283,1,162.3,0.6931471805599453,5.095588999976419
15734,115,4,2263.3,1.6094379124341003,7.725020939378476
15735,421,1,327.68,0.6931471805599453,5.795084633062987
15736,435,2,1767.12,1.0986122886681098,7.477672114197468
15737,15,8,1188.12,2.1972245773362196,7.080968816745364
15738,19,41,13043.32,3.7376696182833684,9.476108068960336
15739,66,1,449.12,0.6931471805599453,6.109514213881797
15740,49,1,154.88,0.6931471805599453,5.049086480470509
15741,458,2,208.62,1.0986122886681098,5.345296367742031
15742,619,1,156.87,0.6931471805599453,5.061771909543635
15743,16,4,775.96,1.6094379124341003,6.655388868991024
15744,78,1,34.8,0.6931471805599453,3.5779478934066544
15745,19,4,1094.59,1.6094379124341003,6.999048309928502
15746,134,1,196.88,0.6931471805599453,5.287660786359508
15747,13,9,2499.81,2.302585092994046,7.824369958379627
15748,40,3,609.81,1.3862943611198906,6.414785945181643
15749,235,3,44534.3,1.3862943611198906,10.70403741211812
15750,3,18,6452.99,2.9444389791664403,8.772453823183994
15751,461,11,1380.44,2.4849066497880004,7.230881712367113
15752,40,9,3924.91,2.302585092994046,8.275353450477873
15753,305,1,79.2,0.6931471805599453,4.384523514872469
15754,51,9,3037.61,2.302585092994046,8.019155452993521
15755,10,17,5993.12,2.8903717578961645,8.69853426769623
15756,61,4,528.01,1.6094379124341003,6.271007335271311
15757,66,6,2940.36,1.9459101490553132,7.986627338407268
15758,25,1,205.25,0.6931471805599453,5.32908902521479
15759,218,7,830.93,2.0794415416798357,6.7237483026663085
15760,631,2,13916.34,1.0986122886681098,9.540890823673994
15761,443,1,143.05,0.6931471805599453,4.970160461530537
15762,65,2,583.75,1.0986122886681098,6.371184405464288
15763,32,2,1086.92,1.0986122886681098,6.992022895300703
15764,88,8,4503.08,2.1972245773362196,8.412738931651127
15765,667,1,370.63,0.6931471805599453,5.917898735650893
15766,64,3,831.06,1.3862943611198906,6.723904553605634
15768,116,34,15308.89,3.5553480614894135,9.636254303779413
15769,7,46,88612.52,3.8501476017100584,11.392039720888391
15770,613,1,321.45,0.6931471805599453,5.7759480854563865
15771,604,3,1006.54,1.3862943611198906,6.915266995265976
15772,418,1,280.88,0.6931471805599453,5.641481448458822
15773,6,2,774.52,1.0986122886681098,6.653533772097066
15774,69,6,1288.34,1.9459101490553132,7.161885738522525
15775,245,2,150.5,1.0986122886681098,5.020585624949423
15776,133,1,241.62,0.6931471805599453,5.491496433342773
15777,241,7,1762.61,2.0794415416798357,7.475118123687712
15778,431,1,307.95,0.6931471805599453,5.733179451506989
15779,463,2,124.08,1.0986122886681098,4.82895353258964
15780,184,3,475.28,1.3862943611198906,6.166005916582974
15781,25,3,345.46,1.3862943611198906,5.847767371850795
15782,10,4,4014.1,1.6094379124341003,8.297817532670948
15783,11,1,246.3,0.6931471805599453,5.510602174527371
15784,468,2,848.33,1.0986122886681098,6.744447803369461
15785,33,16,5969.93,2.833213344056216,8.694657973148848
15786,46,5,8501.62,1.791759469228055,9.048129630277787
15787,26,3,933.26,1.3862943611198906,6.839754772081388
15788,509,1,221.83,0.6931471805599453,5.406409148898877
15789,358,6,1962.01,1.9459101490553132,7.58223428850699
15790,10,1,218.75,0.6931471805599453,5.392490536565286
15791,44,5,3608.34,1.791759469228055,8.191280209127546
15792,400,2,933.84,1.0986122886681098,6.8403753916508245
15793,15,8,2399.57,2.1972245773362196,7.783461488137377
15794,736,2,777.0,1.0986122886681098,6.656726524178391
15795,150,8,1979.87,2.1972245773362196,7.591291421122726
15796,1,17,5171.63,2.8903717578961645,8.551136542218323
15797,113,6,2821.08,1.9459101490553132,7.945229480699816
15798,493,3,1535.37,1.3862943611198906,7.3371777701160505
15799,76,4,1421.34,1.6094379124341003,7.2600586816427235
15800,107,7,1227.07,2.0794415416798357,7.113199110339793
15801,46,3,1063.95,1.3862943611198906,6.97068312868461
15802,143,1,451.42,0.6931471805599453,6.11461095192969
15803,51,4,1929.66,1.6094379124341003,7.565617192352807
15804,1,13,4206.39,2.6390573296152584,8.344597781932357
15805,23,30,10148.93,3.4339872044851463,9.225222087894428
15806,46,3,784.58,1.3862943611198906,6.666422298467717
15807,50,5,1817.52,1.791759469228055,7.505778262441902
15808,306,21,17180.25,3.091042453358316,9.751573951913556
15809,36,7,1274.44,2.0794415416798357,7.15104649609911
15810,79,8,2999.04,2.1972245773362196,8.006380900894692
15811,22,7,3486.15,2.0794415416798357,8.156840062670438
15812,107,12,5201.47,2.5649493574615367,8.55688879179273
15813,208,2,1303.91,1.0986122886681098,7.173889351861322
15814,17,6,2634.44,1.9459101490553132,7.876805429957567
15815,64,5,2100.6,1.791759469228055,7.65045423837133
15816,542,2,144.15,1.0986122886681098,4.977767690470639
15817,421,3,2766.4,1.3862943611198906,7.925663530235284
15818,588,1,340.5,0.6931471805599453,5.833347679010845
15819,49,10,3934.79,2.3978952727983707,8.277866903090251
15820,320,1,206.98,0.6931471805599453,5.337441921232086
15821,44,2,570.96,1.0986122886681098,6.349069058864647
15822,3,6,1840.06,1.9459101490553132,7.5180967716851645
15823,372,3,3882.17,1.3862943611198906,8.26440710935535
15824,453,2,890.94,1.0986122886681098,6.793398865743655
15825,172,1,532.94,0.6931471805599453,6.2802834730968256
15826,56,4,2598.28,1.6094379124341003,7.862989762582375
15827,73,28,3603.14,3.367295829986474,8.189838463700722
15828,375,1,1108.82,0.6931471805599453,7.011953118994513
15829,99,2,636.14,1.0986122886681098,6.456989411643809
15830,38,1,576.0,0.6931471805599453,6.3578422665081
15831,58,3,794.64,1.3862943611198906,6.67914682223686
15832,254,1,836.79,0.6931471805599453,6.7307674724187825
15833,738,1,80.4,0.6931471805599453,4.399375273008495
15834,70,7,3764.39,2.0794415416798357,8.23360672052674
15835,44,4,954.09,1.6094379124341003,6.861805576878038
15836,50,1,137.37,0.6931471805599453,4.929931256681293
15837,65,2,777.01,1.0986122886681098,6.656739377566224
15838,11,34,73205.5,3.5553480614894135,11.201039493821318
15839,33,3,1048.49,1.3862943611198906,6.9560596108684605
15840,59,2,355.56,1.0986122886681098,5.876502528638301
15841,73,9,2742.41,2.302585092994046,7.916956951149568
15842,393,2,548.8,1.0986122886681098,6.309554575731145
15843,304,1,118.95,0.6931471805599453,4.787074989285704
15844,46,1,130.74,0.6931471805599453,4.880830283212547
15845,18,11,4426.28,2.4849066497880004,8.395540678981433
15846,385,1,107.01,0.6931471805599453,4.682223815430383
15847,38,5,822.57,1.791759469228055,6.713648549040965
15848,622,1,137.99,0.6931471805599453,4.934401988096667
15850,19,6,1006.75,1.9459101490553132,6.915475401997275
15851,527,1,109.73,0.6931471805599453,4.707094805710017
15852,187,3,257.26,1.3862943611198906,5.553966829418505
15853,52,1,110.8,0.6931471805599453,4.716711560720999
15854,4,21,5578.28,3.091042453358316,8.626815014791914
15855,137,6,1052.72,1.9459101490553132,6.9600820391599045
15856,4,52,32275.95,3.970291913552122,10.382108632170135
15857,19,2,570.48,1.0986122886681098,6.348229486996957
15858,16,13,3552.41,2.6390573296152584,8.175662984803958
15859,432,1,438.46,0.6931471805599453,6.085546700469121
15860,41,17,2361.3,2.8903717578961645,7.767390999699713
15861,12,12,4369.2,2.5649493574615367,8.382564053632766
15862,8,13,2512.29,2.6390573296152584,7.829347930805947
15863,26,5,355.1,1.791759469228055,5.875211590283732
15864,22,7,2180.76,2.0794415416798357,7.687887169509484
15865,41,5,2241.42,1.791759469228055,7.7153109188261455
15866,101,1,211.89,0.6931471805599453,5.3607756003876466
15867,5,31,8923.3,3.4657359027997265,9.09653317219939
15868,583,1,94.53,0.6931471805599453,4.559440334281917
15869,277,3,321.11,1.3862943611198906,5.774893102114154
15870,33,4,857.46,1.6094379124341003,6.755140086357464
15871,437,1,33.1,0.6931471805599453,3.529297384289471
15872,15,4,729.25,1.6094379124341003,6.59338694126785
15873,500,4,313.92,1.6094379124341003,5.752318638316266
15874,64,21,11284.76,3.091042453358316,9.331297033018553
15875,646,1,108.52,0.6931471805599453,4.696107180980193
15876,409,2,1449.14,1.0986122886681098,7.27941538247794
15877,2,2,490.33,1.0986122886681098,6.197115999797643
15878,562,2,330.77,1.0986122886681098,5.804441957755378
15879,404,4,1137.8,1.6094379124341003,7.037730355403882
15880,369,1,329.03,0.6931471805599453,5.799183559419454
15881,312,5,501.39,1.791759469228055,6.2193767104972935
15882,199,8,1124.66,2.1972245773362196,7.026124809283575
15883,2,2,396.48,1.0986122886681098,5.9851446183631625
15884,432,2,244.6,1.0986122886681098,5.503704196272987
15885,93,15,1951.82,2.772588722239781,7.577029760730524
15886,60,4,1052.87,1.6094379124341003,6.960224381835903
15887,407,3,1027.15,1.3862943611198906,6.935516349767528
15888,81,3,429.16,1.3862943611198906,6.064157232501422
15889,157,8,1427.6,2.1972245773362196,7.264450222720872
15890,395,5,535.65,1.791759469228055,6.285346112927534
15891,227,1,511.68,0.6931471805599453,6.239651868861624
15892,669,1,128.2,0.6931471805599453,4.861361591348501
15893,482,1,305.28,0.6931471805599453,5.724499716244923
15894,253,2,258.25,1.0986122886681098,5.557792847109637
15895,150,1,179.17,0.6931471805599453,5.1939008496276085
15897,194,2,208.59,1.0986122886681098,5.345153241385068
15898,1,25,4996.45,3.258096538021482,8.516683061322004
15899,369,1,56.25,0.6931471805599453,4.047427642434349
15900,24,4,886.57,1.6094379124341003,6.788487391478677
15901,17,7,687.72,2.0794415416798357,6.5348348023497
15902,380,1,145.01,0.6931471805599453,4.983675112513472
15903,10,12,8939.84,2.5649493574615367,9.098384823485164
15904,8,1,164.68,0.6931471805599453,5.110058217087329
15905,543,1,114.69,0.6931471805599453,4.750914200040797
15906,20,10,2530.19,2.3978952727983707,7.836444826870208
15907,4,3,882.72,1.3862943611198906,6.784140270382827
15908,491,2,758.62,1.0986122886681098,6.6328183082386944
15909,174,1,191.94,0.6931471805599453,5.262379259742407
15910,1,15,2661.17,2.772588722239781,7.886896858674058
15911,624,8,1700.24,2.1972245773362196,7.43911267591754
15912,178,9,1074.7,2.302585092994046,6.98072689143796
15913,534,1,6.3,0.6931471805599453,1.9878743481543455
15914,378,2,205.99,1.0986122886681098,5.332670482919699
15915,402,1,364.45,0.6931471805599453,5.901129470926401
15916,16,13,3145.24,2.6390573296152584,8.053963368057506
15917,248,5,530.17,1.791759469228055,6.275082120663786
15918,191,3,582.88,1.3862943611198906,6.369695482262378
15919,20,2,525.69,1.0986122886681098,6.266612140168987
15920,154,9,569.14,2.302585092994046,6.345881944705495
15921,173,4,775.26,1.6094379124341003,6.6544875156123755
15922,373,1,369.5,0.6931471805599453,5.914853444736141
15923,373,1,127.08,0.6931471805599453,4.852655068688459
15924,731,1,102.82,0.6931471805599453,4.642658630399083
15925,194,1,207.15,0.6931471805599453,5.3382589736409845
15926,542,1,134.44,0.6931471805599453,4.90852873782488
15927,647,1,106.54,0.6931471805599453,4.6778628713815325
15928,656,1,293.53,0.6931471805599453,5.685380865475649
15929,644,1,594.0,0.6931471805599453,6.38856140554563
15930,67,1,426.63,0.6931471805599453,6.058258335716989
15931,428,1,239.9,0.6931471805599453,5.484381909620826
15932,4,8,2495.87,2.1972245773362196,7.822793226449505
15933,21,3,1107.46,1.3862943611198906,7.010726943606016
15934,418,2,2190.66,1.0986122886681098,7.692414526548134
15935,239,2,416.86,1.0986122886681098,6.035146448194105
15936,379,2,282.79,1.0986122886681098,5.648234528023389
15937,64,1,145.35,0.6931471805599453,4.986001013137895
15938,112,9,734.81,2.302585092994046,6.600971933227955
15939,90,16,9060.39,2.833213344056216,9.111777808902684
15940,311,1,35.8,0.6931471805599453,3.6054978451748854
15941,637,1,405.0,0.6931471805599453,6.0063531596017325
